********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend,C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
noczbwq,P,06/02/2022 19:45,1,1,,28.9,<0> ,40.12,<0> ,25.5,<0> ,80.6,<0> ,5.4,<0> ,0.70,<0> ,0.73,<3> [GCC],7.7,<1> [SPC],177,<0> ,
noczbwq,P,06/02/2022 20:00,1,1,,28.9,<0> ,39.86,<0> ,25.3,<0> ,73.4,<0> ,4.9,<0> ,0.81,<0> ,0.84,<3> [GCC],7.7,<1> [SPC],,<-3> [STS] (CBF),
noczbwq,P,06/02/2022 20:15,1,1,,29.0,<0> ,41.06,<0> ,26.2,<0> ,67.4,<0> ,4.5,<0> ,0.91,<0> ,0.94,<3> [GCC],7.7,<1> [SPC],992,<0> ,
noczbwq,P,06/02/2022 20:30,1,1,,29.0,<0> ,41.46,<0> ,26.5,<0> ,60.2,<0> ,4.0,<0> ,0.99,<0> ,1.02,<3> [GCC],7.7,<1> [SPC],927,<0> ,
noczbwq,P,06/02/2022 20:45,1,1,,29.0,<0> ,41.13,<0> ,26.2,<0> ,58.1,<0> ,3.9,<0> ,1.06,<0> ,1.09,<3> [GCC],7.7,<1> [SPC],802,<0> ,
noczbwq,P,06/02/2022 21:00,1,1,,29.0,<0> ,40.16,<0> ,25.5,<0> ,55.5,<0> ,3.7,<0> ,1.11,<0> ,1.14,<3> [GCC],7.6,<1> [SPC],794,<0> ,
noczbwq,P,06/02/2022 21:15,1,1,,28.8,<0> ,40.66,<0> ,25.9,<0> ,62.2,<0> ,4.2,<0> ,1.16,<0> ,1.19,<3> [GCC],7.7,<1> [SPC],925,<0> ,
noczbwq,P,06/02/2022 21:30,1,1,,28.8,<0> ,40.19,<0> ,25.6,<0> ,63.8,<0> ,4.3,<0> ,1.20,<0> ,1.23,<3> [GCC],7.7,<1> [SPC],,<-3> [STS] (CBF),
noczbwq,P,06/02/2022 21:45,1,1,,28.7,<0> ,40.18,<0> ,25.6,<0> ,66.1,<0> ,4.4,<0> ,1.23,<0> ,1.26,<3> [GCC],7.7,<1> [SPC],,<-3> [STS] (CBF),
noczbwq,P,06/02/2022 22:00,1,1,,28.5,<0> ,39.48,<0> ,25.1,<0> ,61.7,<0> ,4.2,<0> ,1.25,<0> ,1.28,<3> [GCC],7.7,<1> [SPC],736,<0> ,
noczbwq,P,06/02/2022 22:15,1,1,,28.4,<0> ,38.09,<0> ,24.1,<0> ,56.7,<0> ,3.9,<0> ,1.27,<0> ,1.30,<3> [GCC],7.6,<1> [SPC],616,<0> ,
noczbwq,P,06/02/2022 22:30,1,1,,28.4,<0> ,36.79,<0> ,23.2,<0> ,47.5,<0> ,3.2,<0> ,1.27,<0> ,1.30,<3> [GCC],7.6,<1> [SPC],550,<0> ,
noczbwq,P,06/02/2022 22:45,1,1,,28.4,<0> ,36.24,<0> ,22.8,<0> ,41.2,<0> (CDA),2.8,<0> (CDA),1.26,<0> ,1.29,<3> [GCC],7.6,<1> [SPC],487,<0> ,
noczbwq,P,06/02/2022 23:00,1,1,,28.3,<0> ,38.44,<0> ,24.4,<0> ,36.0,<0> (CDA),2.5,<0> (CDA),1.25,<0> ,1.28,<3> [GCC],7.6,<1> [SPC],435,<0> ,
noczbwq,P,06/02/2022 23:15,1,1,,28.2,<0> ,38.54,<0> ,24.4,<0> ,34.3,<0> (CDA),2.3,<0> (CDA),1.23,<0> ,1.26,<3> [GCC],7.6,<1> [SPC],369,<0> ,
noczbwq,P,06/02/2022 23:30,1,1,,28.2,<0> ,38.73,<0> ,24.6,<0> ,37.1,<0> (CDA),2.5,<0> (CDA),1.20,<0> ,1.23,<3> [GCC],7.6,<1> [SPC],368,<0> ,
noczbwq,P,06/02/2022 23:45,1,1,,28.2,<0> ,35.07,<0> ,22.0,<0> ,42.4,<0> (CDA),2.9,<0> (CDA),1.16,<0> ,1.19,<3> [GCC],7.6,<1> [SPC],352,<0> ,
noczbwq,P,06/03/2022 00:00,1,1,,28.2,<0> ,37.32,<0> ,23.6,<0> ,44.6,<0> ,3.1,<0> ,1.11,<0> ,1.14,<3> [GCC],7.6,<1> [SPC],415,<0> ,
noczbwq,P,06/03/2022 00:15,1,1,,28.1,<0> ,38.32,<0> ,24.3,<0> ,46.3,<0> ,3.2,<0> ,1.06,<0> ,1.09,<3> [GCC],7.6,<1> [SPC],561,<0> ,
noczbwq,P,06/03/2022 00:30,1,1,,28.0,<0> ,38.73,<0> ,24.6,<0> ,50.5,<0> ,3.4,<0> ,1.00,<0> ,1.03,<3> [GCC],7.6,<1> [SPC],621,<0> ,
noczbwq,P,06/03/2022 00:45,1,1,,27.9,<0> ,38.75,<0> ,24.6,<0> ,42.9,<0> (CDA),2.9,<0> (CDA),0.94,<0> ,0.97,<3> [GCC],7.6,<1> [SPC],463,<0> ,
noczbwq,P,06/03/2022 01:00,1,1,,27.8,<0> ,39.15,<0> ,24.9,<0> ,42.5,<0> (CDA),2.9,<0> (CDA),0.88,<0> ,0.91,<3> [GCC],7.5,<1> [SPC],563,<0> ,
noczbwq,P,06/03/2022 01:15,1,1,,27.7,<0> ,38.82,<0> ,24.6,<0> ,36.7,<0> (CDA),2.5,<0> (CDA),0.83,<0> ,0.86,<3> [GCC],7.5,<1> [SPC],559,<0> ,
noczbwq,P,06/03/2022 01:30,1,1,,27.6,<0> ,39.19,<0> ,24.9,<0> ,35.9,<0> (CDA),2.5,<0> (CDA),0.78,<0> ,0.81,<3> [GCC],7.5,<1> [SPC],460,<0> ,
noczbwq,P,06/03/2022 01:45,1,1,,27.4,<0> ,38.98,<0> ,24.7,<0> ,34.5,<0> (CDA),2.4,<0> (CDA),0.73,<0> ,0.77,<3> [GCC],7.4,<1> [SPC],432,<0> ,
noczbwq,P,06/03/2022 02:00,1,1,,27.3,<0> ,39.05,<0> ,24.8,<0> ,31.6,<0> (CDA),2.2,<0> (CDA),0.68,<0> ,0.72,<3> [GCC],7.4,<1> [SPC],447,<0> ,
noczbwq,P,06/03/2022 02:15,1,1,,27.1,<0> ,39.23,<0> ,24.9,<0> ,31.8,<0> (CDA),2.2,<0> (CDA),0.63,<0> ,0.67,<3> [GCC],7.3,<1> [SPC],543,<0> ,
noczbwq,P,06/03/2022 02:30,1,1,,27.0,<0> ,39.21,<0> ,24.9,<0> ,34.1,<0> (CDA),2.4,<0> (CDA),0.58,<0> ,0.62,<3> [GCC],7.3,<1> [SPC],471,<0> ,
noczbwq,P,06/03/2022 02:45,1,1,,26.8,<0> ,39.49,<0> ,25.1,<0> ,36.8,<0> (CDA),2.6,<0> (CDA),0.54,<0> ,0.58,<3> [GCC],7.3,<1> [SPC],581,<0> ,
noczbwq,P,06/03/2022 03:00,1,1,,26.6,<0> ,39.90,<0> ,25.4,<0> ,40.4,<0> (CDA),2.8,<0> (CDA),0.50,<0> ,0.54,<3> [GCC],7.2,<1> [SPC],665,<0> ,
noczbwq,P,06/03/2022 03:15,1,1,,26.5,<0> ,39.94,<0> ,25.4,<0> ,42.4,<0> (CDA),3.0,<0> (CDA),0.46,<0> ,0.50,<3> [GCC],7.2,<1> [SPC],764,<0> ,
noczbwq,P,06/03/2022 03:30,1,1,,26.5,<0> ,40.55,<0> ,25.9,<0> ,45.3,<0> ,3.2,<0> ,0.42,<0> ,0.46,<3> [GCC],7.2,<1> [SPC],870,<0> ,
noczbwq,P,06/03/2022 03:45,1,1,,26.3,<0> ,40.85,<0> ,26.1,<0> ,45.6,<0> ,3.2,<0> ,0.39,<0> ,0.43,<3> [GCC],7.2,<1> [SPC],849,<0> ,
noczbwq,P,06/03/2022 04:00,1,1,,26.3,<0> ,41.10,<0> ,26.3,<0> ,46.2,<0> ,3.2,<0> ,0.35,<0> ,0.39,<3> [GCC],7.2,<1> [SPC],893,<0> ,
noczbwq,P,06/03/2022 04:15,1,1,,26.2,<0> ,41.47,<0> ,26.5,<0> ,47.4,<0> ,3.3,<0> ,0.32,<0> ,0.36,<3> [GCC],7.2,<1> [SPC],937,<0> ,
noczbwq,P,06/03/2022 04:30,1,1,,26.1,<0> ,41.51,<0> ,26.6,<0> ,46.3,<0> ,3.2,<0> ,0.29,<0> ,0.33,<3> [GCC],7.2,<1> [SPC],841,<0> ,
noczbwq,P,06/03/2022 04:45,1,1,,26.0,<0> ,41.37,<0> ,26.5,<0> ,46.3,<0> ,3.2,<0> ,0.27,<0> ,0.31,<3> [GCC],7.2,<1> [SPC],947,<0> ,
noczbwq,P,06/03/2022 05:00,1,1,,25.9,<0> ,41.89,<0> ,26.9,<0> ,49.2,<0> ,3.4,<0> ,0.24,<0> ,0.27,<3> [GCC],7.2,<1> [SPC],938,<0> ,
noczbwq,P,06/03/2022 05:15,1,1,,25.7,<0> ,42.17,<0> ,27.1,<0> ,48.0,<0> ,3.4,<0> ,0.22,<0> ,0.25,<3> [GCC],7.2,<1> [SPC],932,<0> ,
noczbwq,P,06/03/2022 05:30,1,1,,25.7,<0> ,42.49,<0> ,27.3,<0> ,49.8,<0> ,3.5,<0> ,0.19,<0> ,0.22,<3> [GCC],7.2,<1> [SPC],940,<0> ,
noczbwq,P,06/03/2022 05:45,1,1,,25.6,<0> ,41.00,<0> ,26.2,<0> ,52.2,<0> ,3.7,<0> ,0.18,<0> ,0.21,<3> [GCC],7.2,<1> [SPC],890,<0> ,
noczbwq,P,06/03/2022 06:00,1,1,,25.5,<0> ,42.40,<0> ,27.2,<0> ,54.0,<0> ,3.8,<0> ,0.15,<0> ,0.18,<3> [GCC],7.3,<1> [SPC],770,<0> ,
noczbwq,P,06/03/2022 06:15,1,1,,25.4,<0> ,42.83,<0> ,27.5,<0> ,55.0,<0> ,3.9,<0> ,0.14,<0> ,0.17,<3> [GCC],7.3,<1> [SPC],600,<0> ,
noczbwq,P,06/03/2022 06:30,1,1,,25.6,<0> ,41.48,<0> ,26.6,<0> ,59.7,<0> ,4.2,<0> ,0.15,<0> ,0.18,<3> [GCC],7.3,<1> [SPC],461,<0> ,
noczbwq,P,06/03/2022 06:45,1,1,,25.6,<0> ,41.28,<0> ,26.4,<0> ,61.6,<0> ,4.3,<0> ,0.17,<0> ,0.20,<3> [GCC],7.3,<1> [SPC],643,<0> ,
noczbwq,P,06/03/2022 07:00,1,1,,25.6,<0> ,41.09,<0> ,26.3,<0> ,62.5,<0> ,4.4,<0> ,0.19,<0> ,0.22,<3> [GCC],7.3,<1> [SPC],569,<0> ,
noczbwq,P,06/03/2022 07:15,1,1,,25.8,<0> ,40.68,<0> ,26.0,<0> ,69.5,<0> ,4.9,<0> ,0.23,<0> ,0.26,<3> [GCC],7.3,<1> [SPC],658,<0> ,
noczbwq,P,06/03/2022 07:30,1,1,,26.0,<0> ,40.35,<0> ,25.8,<0> ,70.5,<0> ,5.0,<0> ,0.27,<0> ,0.30,<3> [GCC],7.4,<1> [SPC],850,<0> ,
noczbwq,P,06/03/2022 07:45,1,1,,26.1,<0> ,40.16,<0> ,25.6,<0> ,71.0,<0> ,5.0,<0> ,0.31,<0> ,0.34,<3> [GCC],7.4,<1> [SPC],944,<0> ,
noczbwq,P,06/03/2022 08:00,1,1,,26.3,<0> ,40.26,<0> ,25.7,<0> ,74.8,<0> ,5.2,<0> ,0.36,<0> ,,<-2> [GCM],7.4,<1> [SPC],889,<0> ,
noczbwq,P,06/03/2022 08:15,1,1,,26.6,<0> ,40.78,<0> ,26.0,<0> ,77.4,<0> ,5.4,<0> ,0.42,<0> ,,<-2> [GCM],7.5,<1> [SPC],625,<0> ,
noczbwq,P,06/03/2022 08:30,1,1,,26.8,<0> ,41.02,<0> ,26.2,<0> ,82.2,<0> ,5.7,<0> ,0.48,<0> ,,<-2> [GCM],7.6,<1> [SPC],569,<0> ,
noczbwq,P,06/03/2022 08:45,1,1,,27.0,<0> ,41.23,<0> ,26.4,<0> ,84.5,<0> ,5.8,<0> ,0.55,<0> ,,<-2> [GCM],7.6,<1> [SPC],179,<0> ,
noczbwq,P,06/03/2022 09:00,1,1,,26.8,<0> ,42.35,<0> ,27.2,<0> ,75.9,<0> ,5.2,<0> ,0.61,<0> ,,<-2> [GCM],7.5,<1> [SPC],265,<0> ,
noczbwq,P,06/03/2022 09:15,1,1,,27.0,<0> ,41.95,<0> ,26.9,<0> ,82.5,<0> ,5.7,<0> ,0.68,<0> ,,<-2> [GCM],7.6,<1> [SPC],435,<0> ,
noczbwq,P,06/03/2022 09:30,1,1,,27.2,<0> ,41.60,<0> ,26.6,<0> ,82.5,<0> ,5.7,<0> ,0.75,<0> ,,<-2> [GCM],7.6,<1> [SPC],548,<0> ,
noczbwq,P,06/03/2022 09:45,1,1,,27.4,<0> ,40.86,<0> ,26.1,<0> ,89.1,<0> ,6.1,<0> ,0.81,<0> ,,<-2> [GCM],7.6,<1> [SPC],217,<0> ,
noczbwq,P,06/03/2022 10:00,1,1,,27.6,<0> ,41.10,<0> ,26.2,<0> ,93.0,<0> ,6.3,<0> ,0.87,<0> ,0.90,<3> [GCC],7.7,<1> [SPC],193,<0> ,
noczbwq,P,06/03/2022 10:15,1,1,,27.0,<0> ,42.39,<0> ,27.2,<0> ,82.8,<0> ,5.7,<0> ,0.91,<0> ,0.94,<3> [GCC],7.5,<1> [SPC],158,<0> ,
noczbwq,P,06/03/2022 10:30,1,1,,27.4,<0> ,41.94,<0> ,26.9,<0> ,90.9,<0> ,6.2,<0> ,0.94,<0> ,0.97,<3> [GCC],7.6,<1> [SPC],75,<0> ,
noczbwq,P,06/03/2022 10:45,1,1,,27.2,<0> ,42.68,<0> ,27.4,<0> ,85.9,<0> ,5.9,<0> ,0.96,<0> ,0.99,<3> [GCC],7.5,<1> [SPC],135,<0> ,
noczbwq,P,06/03/2022 11:00,1,1,,27.3,<0> ,42.65,<0> ,27.4,<0> ,86.2,<0> ,5.9,<0> ,0.96,<0> ,0.99,<3> [GCC],7.5,<1> [SPC],102,<0> ,
noczbwq,P,06/03/2022 11:15,1,1,,27.4,<0> ,42.65,<0> ,27.4,<0> ,89.6,<0> ,6.1,<0> ,0.96,<0> ,0.99,<3> [GCC],7.5,<1> [SPC],107,<0> ,
noczbwq,P,06/03/2022 11:30,1,1,,27.5,<0> ,42.55,<0> ,27.3,<0> ,94.0,<0> ,6.4,<0> ,0.95,<0> ,0.98,<3> [GCC],7.6,<1> [SPC],126,<0> ,
noczbwq,P,06/03/2022 11:45,1,1,,27.6,<0> ,42.18,<0> ,27.0,<0> ,89.3,<0> ,6.1,<0> ,0.94,<0> ,0.97,<3> [GCC],7.5,<1> [SPC],151,<0> ,
noczbwq,P,06/03/2022 12:00,1,1,,28.3,<0> ,41.42,<0> ,26.5,<0> ,105.9,<0> ,7.1,<0> ,0.91,<0> ,0.94,<3> [GCC],7.7,<1> [SPC],107,<0> ,
noczbwq,P,06/03/2022 12:15,1,1,,28.5,<0> ,41.42,<0> ,26.4,<0> ,121.5,<0> ,8.1,<0> ,0.88,<0> ,0.91,<3> [GCC],7.8,<1> [SPC],91,<0> ,
noczbwq,P,06/03/2022 12:30,1,1,,28.6,<0> ,41.33,<0> ,26.4,<0> ,115.4,<0> ,7.7,<0> ,0.84,<0> ,0.87,<3> [GCC],7.7,<1> [SPC],108,<0> ,
noczbwq,P,06/03/2022 12:45,1,1,,28.7,<0> ,41.51,<0> ,26.5,<0> ,121.3,<0> ,8.1,<0> ,0.80,<0> ,0.83,<3> [GCC],7.8,<1> [SPC],108,<0> ,
noczbwq,P,06/03/2022 13:00,1,1,,28.8,<0> ,41.71,<0> ,26.6,<0> ,119.1,<0> ,7.9,<0> ,0.75,<0> ,0.78,<3> [GCC],7.7,<1> [SPC],159,<0> ,
noczbwq,P,06/03/2022 13:15,1,1,,28.9,<0> ,41.78,<0> ,26.7,<0> ,120.6,<0> ,8.0,<0> ,0.70,<0> ,0.74,<3> [GCC],7.7,<1> [SPC],181,<0> ,
noczbwq,P,06/03/2022 13:30,1,1,,29.1,<0> ,41.74,<0> ,26.7,<0> ,123.3,<0> ,8.2,<0> ,0.65,<0> ,0.69,<3> [GCC],7.8,<1> [SPC],95,<0> ,
noczbwq,P,06/03/2022 13:45,1,1,,29.4,<0> ,41.54,<0> ,26.5,<0> ,111.2,<0> ,7.3,<0> ,0.60,<0> ,0.64,<3> [GCC],7.7,<1> [SPC],157,<0> ,
noczbwq,P,06/03/2022 14:00,1,1,,29.7,<0> ,41.53,<0> ,26.5,<0> ,107.8,<0> ,7.1,<0> ,0.56,<0> ,0.60,<3> [GCC],7.6,<1> [SPC],186,<0> ,
noczbwq,P,06/03/2022 14:15,1,1,,29.9,<0> ,41.49,<0> ,26.5,<0> ,103.9,<0> ,6.8,<0> ,0.52,<0> ,0.56,<3> [GCC],7.6,<1> [SPC],437,<0> ,
noczbwq,P,06/03/2022 14:30,1,1,,30.0,<0> ,41.52,<0> ,26.5,<0> ,113.4,<0> ,7.4,<0> ,0.48,<0> ,0.54,<3> [GCC],7.7,<1> [SPC],611,<0> ,
noczbwq,P,06/03/2022 14:45,1,1,,30.0,<0> ,41.38,<0> ,26.4,<0> ,113.9,<0> ,7.5,<0> ,0.44,<0> ,0.50,<3> [GCC],7.7,<1> [SPC],856,<0> ,
noczbwq,P,06/03/2022 15:00,1,1,,30.2,<0> ,41.26,<0> ,26.3,<0> ,108.2,<0> ,7.1,<0> ,0.41,<0> ,0.45,<3> [GCC],7.6,<1> [SPC],918,<0> ,
noczbwq,P,06/03/2022 15:15,1,1,,30.4,<0> ,41.52,<0> ,26.5,<0> ,104.7,<0> ,6.8,<0> ,0.38,<0> ,0.42,<3> [GCC],7.6,<1> [SPC],692,<0> ,
noczbwq,P,06/03/2022 15:30,1,1,,30.7,<0> ,41.39,<0> ,26.4,<0> ,92.5,<0> ,6.0,<0> ,0.36,<0> ,0.40,<3> [GCC],7.5,<1> [SPC],894,<0> ,
noczbwq,P,06/03/2022 15:45,1,1,,30.7,<0> ,40.54,<0> ,25.8,<0> ,89.7,<0> ,5.8,<0> ,0.33,<0> ,0.37,<3> [GCC],7.5,<1> [SPC],842,<0> ,
noczbwq,P,06/03/2022 16:00,1,1,,30.8,<0> ,41.52,<0> ,26.5,<0> ,87.2,<0> ,5.6,<0> ,0.31,<0> ,0.34,<3> [GCC],7.5,<1> [SPC],620,<0> ,
noczbwq,P,06/03/2022 16:15,1,1,,30.2,<0> ,41.37,<0> ,26.4,<0> ,93.7,<0> ,6.1,<0> ,0.28,<0> ,0.31,<3> [GCC],7.5,<1> [SPC],800,<0> ,
noczbwq,P,06/03/2022 16:30,1,1,,30.2,<0> ,41.36,<0> ,26.4,<0> ,84.1,<0> ,5.5,<0> ,0.26,<0> ,0.29,<3> [GCC],7.5,<1> [SPC],717,<0> ,
noczbwq,P,06/03/2022 16:45,1,1,,30.3,<0> ,42.00,<0> ,26.8,<0> ,93.0,<0> ,6.0,<0> ,0.23,<0> ,0.26,<3> [GCC],7.6,<1> [SPC],604,<0> ,
noczbwq,P,06/03/2022 17:00,1,1,,30.1,<0> ,42.36,<0> ,27.1,<0> ,96.0,<0> ,6.2,<0> ,0.21,<0> ,0.24,<3> [GCC],7.7,<1> [SPC],197,<0> ,
noczbwq,P,06/03/2022 17:15,1,1,,30.0,<0> ,42.42,<0> ,27.1,<0> ,86.3,<0> ,5.6,<0> ,0.18,<0> ,0.22,<3> [GCC],7.6,<1> [SPC],360,<0> ,
noczbwq,P,06/03/2022 17:30,1,1,,29.9,<0> ,42.07,<0> ,26.9,<0> ,83.5,<0> ,5.5,<0> ,0.16,<0> ,0.20,<3> [GCC],7.6,<1> [SPC],165,<0> ,
noczbwq,P,06/03/2022 17:45,1,1,,29.4,<0> ,41.54,<0> ,26.5,<0> ,74.7,<0> ,4.9,<0> ,0.15,<0> ,0.19,<3> [GCC],7.5,<1> [SPC],128,<0> ,
noczbwq,P,06/03/2022 18:00,1,1,,29.0,<0> ,41.69,<0> ,26.6,<0> ,76.3,<0> ,5.1,<0> ,0.16,<0> ,0.19,<3> [GCC],7.6,<1> [SPC],60,<0> ,
noczbwq,P,06/03/2022 18:15,1,1,,28.9,<0> ,41.54,<0> ,26.5,<0> ,74.3,<0> ,4.9,<0> ,0.18,<0> ,0.22,<3> [GCC],7.5,<1> [SPC],69,<0> ,
noczbwq,P,06/03/2022 18:30,1,1,,28.8,<0> ,41.77,<0> ,26.7,<0> ,75.9,<0> ,5.1,<0> ,0.21,<0> ,0.25,<3> [GCC],7.6,<1> [SPC],67,<0> ,
noczbwq,P,06/03/2022 18:45,1,1,,28.8,<0> ,41.73,<0> ,26.7,<0> ,77.0,<0> ,5.1,<0> ,0.25,<0> ,0.28,<3> [GCC],7.6,<1> [SPC],77,<0> ,
noczbwq,P,06/03/2022 19:00,1,1,,28.9,<0> ,42.05,<0> ,26.9,<0> ,76.8,<0> ,5.1,<0> ,0.30,<0> ,0.33,<3> [GCC],7.6,<1> [SPC],71,<0> ,
noczbwq,P,06/03/2022 19:15,1,1,,29.0,<0> ,42.74,<0> ,27.4,<0> ,81.0,<0> ,5.4,<0> ,0.36,<0> ,0.39,<3> [GCC],7.7,<1> [SPC],158,<0> ,
noczbwq,P,06/03/2022 19:30,1,1,,28.7,<0> ,42.31,<0> ,27.1,<0> ,76.3,<0> ,5.1,<0> ,0.42,<0> ,0.44,<3> [GCC],7.6,<1> [SPC],676,<0> ,
noczbwq,P,06/03/2022 19:45,1,1,,28.3,<0> ,41.64,<0> ,26.6,<0> ,74.3,<0> ,5.0,<0> ,0.49,<0> ,0.51,<3> [GCC],7.6,<1> [SPC],50,<0> ,
noczbwq,P,06/03/2022 20:00,1,1,,28.4,<0> ,41.86,<0> ,26.8,<0> ,67.8,<0> ,4.5,<0> ,0.55,<0> ,0.57,<3> [GCC],7.6,<1> [SPC],52,<0> ,
noczbwq,P,06/03/2022 20:15,1,1,,28.5,<0> ,42.12,<0> ,26.9,<0> ,79.7,<0> ,5.3,<0> ,0.66,<0> ,0.68,<3> [GCC],7.7,<1> [SPC],41,<0> ,
noczbwq,P,06/03/2022 20:30,1,1,,28.3,<0> ,41.59,<0> ,26.6,<0> ,74.3,<0> ,5.0,<0> ,0.76,<0> ,0.78,<3> [GCC],7.7,<1> [SPC],40,<0> ,
noczbwq,P,06/03/2022 20:45,1,1,,28.8,<0> ,42.55,<0> ,27.3,<0> ,71.1,<0> ,4.7,<0> ,0.86,<0> ,0.88,<3> [GCC],7.6,<1> [SPC],71,<0> ,
noczbwq,P,06/03/2022 21:00,1,1,,28.8,<0> ,42.44,<0> ,27.2,<0> ,70.9,<0> ,4.7,<0> ,0.93,<0> ,0.95,<3> [GCC],7.6,<1> [SPC],62,<0> ,
noczbwq,P,06/03/2022 21:15,1,1,,28.1,<0> ,41.15,<0> ,26.3,<0> ,77.4,<0> ,5.2,<0> ,1.00,<0> ,1.02,<3> [GCC],7.7,<1> [SPC],21,<0> ,
noczbwq,P,06/03/2022 21:30,1,1,,28.4,<0> ,41.75,<0> ,26.7,<0> ,72.4,<0> ,4.9,<0> ,1.06,<0> ,1.08,<3> [GCC],7.7,<1> [SPC],38,<0> ,
noczbwq,P,06/03/2022 21:45,1,1,,28.6,<0> ,42.31,<0> ,27.1,<0> ,70.9,<0> ,4.7,<0> ,1.10,<0> ,1.10,<3> [GCC],7.6,<1> [SPC],56,<0> ,
noczbwq,P,06/03/2022 22:00,1,1,,28.4,<0> ,42.27,<0> ,27.1,<0> ,74.9,<0> ,5.0,<0> ,1.12,<0> ,1.12,<3> [GCC],7.7,<1> [SPC],39,<0> ,
noczbwq,P,06/03/2022 22:15,1,1,,28.2,<0> ,41.74,<0> ,26.7,<0> ,82.2,<0> ,5.5,<0> ,1.13,<0> ,1.15,<3> [GCC],7.8,<1> [SPC],31,<0> ,
noczbwq,P,06/03/2022 22:30,1,1,,28.0,<0> ,41.41,<0> ,26.5,<0> ,79.7,<0> ,5.4,<0> ,1.13,<0> ,1.15,<3> [GCC],7.8,<1> [SPC],27,<0> ,
noczbwq,P,06/03/2022 22:45,1,1,,28.0,<0> ,41.28,<0> ,26.4,<0> ,83.1,<0> ,5.6,<0> ,1.12,<0> ,1.14,<3> [GCC],7.8,<1> [SPC],30,<0> ,
noczbwq,P,06/03/2022 23:00,1,1,,27.9,<0> ,41.15,<0> ,26.3,<0> ,79.0,<0> ,5.4,<0> ,1.12,<0> ,1.14,<3> [GCC],7.7,<1> [SPC],25,<0> ,
noczbwq,P,06/03/2022 23:15,1,1,,27.8,<0> ,41.12,<0> ,26.3,<0> ,82.6,<0> ,5.6,<0> ,1.11,<0> ,1.13,<3> [GCC],7.8,<1> [SPC],21,<0> ,
noczbwq,P,06/03/2022 23:30,1,1,,27.8,<0> ,41.10,<0> ,26.2,<0> ,78.8,<0> ,5.4,<0> ,1.11,<0> ,1.13,<3> [GCC],7.7,<1> [SPC],24,<0> ,
noczbwq,P,06/03/2022 23:45,1,1,,27.7,<0> ,41.11,<0> ,26.2,<0> ,80.4,<0> ,5.5,<0> ,1.06,<0> ,1.08,<3> [GCC],7.8,<1> [SPC],25,<0> ,
noczbwq,P,06/04/2022 00:00,1,1,,27.7,<0> ,41.06,<0> ,26.2,<0> ,80.1,<0> ,5.5,<0> ,1.06,<0> ,1.08,<3> [GCC],7.8,<1> [SPC],25,<0> ,
noczbwq,P,06/04/2022 00:15,1,1,,27.6,<0> ,41.05,<0> ,26.2,<0> ,80.2,<0> ,5.5,<0> ,1.01,<0> ,1.03,<3> [GCC],7.8,<1> [SPC],25,<0> ,
noczbwq,P,06/04/2022 00:30,1,1,,27.5,<0> ,41.03,<0> ,26.2,<0> ,73.9,<0> ,5.0,<0> ,0.96,<0> ,0.98,<3> [GCC],7.7,<1> [SPC],22,<0> ,
noczbwq,P,06/04/2022 00:45,1,1,,27.5,<0> ,41.02,<0> ,26.2,<0> ,73.9,<0> ,5.1,<0> ,0.92,<0> ,0.94,<3> [GCC],7.7,<1> [SPC],26,<0> ,
noczbwq,P,06/04/2022 01:00,1,1,,27.5,<0> ,41.07,<0> ,26.2,<0> ,68.8,<0> ,4.7,<0> ,0.88,<0> ,0.90,<3> [GCC],7.7,<1> [SPC],23,<0> ,
noczbwq,P,06/04/2022 01:15,1,1,,27.4,<0> ,41.10,<0> ,26.3,<0> ,71.6,<0> ,4.9,<0> ,0.84,<0> ,0.86,<3> [GCC],7.7,<1> [SPC],23,<0> ,
noczbwq,P,06/04/2022 01:30,1,1,,27.4,<0> ,41.08,<0> ,26.2,<0> ,72.8,<0> ,5.0,<0> ,0.79,<0> ,0.81,<3> [GCC],7.7,<1> [SPC],23,<0> ,
noczbwq,P,06/04/2022 01:45,1,1,,27.3,<0> ,41.03,<0> ,26.2,<0> ,69.7,<0> ,4.8,<0> ,0.75,<0> ,0.77,<3> [GCC],7.7,<1> [SPC],19,<0> ,
noczbwq,P,06/04/2022 02:00,1,1,,27.3,<0> ,41.03,<0> ,26.2,<0> ,71.3,<0> ,4.9,<0> ,0.70,<0> ,0.73,<3> [GCC],7.7,<1> [SPC],23,<0> ,
noczbwq,P,06/04/2022 02:15,1,1,,27.3,<0> ,41.04,<0> ,26.2,<0> ,71.5,<0> ,4.9,<0> ,0.65,<0> ,0.68,<3> [GCC],7.7,<1> [SPC],20,<0> ,
noczbwq,P,06/04/2022 02:30,1,1,,27.3,<0> ,40.96,<0> ,26.2,<0> ,66.9,<0> ,4.6,<0> ,0.61,<0> ,0.64,<3> [GCC],7.6,<1> [SPC],18,<0> ,
